
total_score,Grid_score,Transform_accept_ratio,angle_constraint,atom_pair_constraint,chainbreak,coordinate_constraint,dihedral_constraint,dslf_ca_dih,dslf_cs_ang,dslf_ss_dih,dslf_ss_dst,fa_atr,fa_dun,fa_elec,fa_pair,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,if_X_angle_constraint,if_X_atom_pair_constraint,if_X_chainbreak,if_X_coordinate_constraint,if_X_dihedral_constraint,if_X_dslf_ca_dih,if_X_dslf_cs_ang,if_X_dslf_ss_dih,if_X_dslf_ss_dst,if_X_fa_atr,if_X_fa_dun,if_X_fa_elec,if_X_fa_pair,if_X_fa_rep,if_X_fa_sol,if_X_hbond_bb_sc,if_X_hbond_lr_bb,if_X_hbond_sc,if_X_hbond_sr_bb,if_X_omega,if_X_p_aa_pp,if_X_pro_close,if_X_ref,if_X_res_type_constraint,interface_delta_X,ligand_is_touching_X,omega,p_aa_pp,pro_close,ref,res_type_constraint,total_score_X,vdw_grid_X,description
-1764.392,-15.0,0.93,0.0,0.0,0.0,2.563,0.0,0.0,0.0,0.0,0.0,-1703.892,201.496,-58.489,-51.439,213.74,791.484,-100.565,-161.219,-87.577,-411.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.032,0.0,-0.767,0.0,0.223,5.27,-2.425,0.0,-5.733,0.0,0.0,0.0,0.0,0.0,0.0,-9.464,1.0,61.344,-53.618,5.822,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0019
-1764.564,-12.0,0.83,0.0,0.0,0.0,1.501,0.0,0.0,0.0,0.0,0.0,-1704.561,203.172,-57.602,-51.712,213.283,789.44,-96.44,-163.001,-85.933,-410.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.964,0.0,-0.465,0.0,0.339,4.097,-0.03,0.0,-5.648,0.0,0.0,0.0,0.0,0.0,0.0,-7.672,1.0,61.558,-56.244,5.645,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0019
-1760.245,-15.0,0.902,0.0,0.0,0.0,1.931,0.0,0.0,0.0,0.0,0.0,-1703.475,204.702,-58.053,-51.518,213.347,790.866,-100.413,-162.596,-86.25,-411.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.534,0.0,-0.259,0.0,0.364,4.128,-0.047,0.0,-5.431,0.0,0.0,0.0,0.0,0.0,0.0,-6.779,1.0,62.851,-54.276,7.282,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0019
-1763.106,-15.0,0.84,0.0,0.0,0.0,2.558,0.0,0.0,0.0,0.0,0.0,-1702.747,202.873,-57.095,-51.103,211.673,787.062,-101.384,-162.746,-80.844,-412.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.34,0.0,0.183,0.0,0.278,3.403,-0.065,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,-2.544,1.0,61.48,-55.714,5.693,1.217,-412.0,-15.0,-15.0,MAL_relax_MOL_0019
-1760.787,-15.0,0.906,0.0,0.0,0.0,3.221,0.0,0.0,0.0,0.0,0.0,-1700.365,198.9,-57.287,-51.152,212.508,786.936,-101.818,-161.764,-82.097,-410.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.16,0.0,-0.219,0.0,0.679,3.707,-4.625,0.0,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,-7.689,1.0,61.102,-54.303,5.895,1.087,-411.0,-15.0,-15.0,MAL_relax_MOL_0019
-1713.777,-15.0,0.818,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,-1704.094,202.466,-57.233,-51.136,267.882,788.183,-98.382,-162.784,-86.038,-412.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.721,0.0,-0.038,0.0,0.178,4.356,-0.041,0.0,-4.501,0.0,0.0,0.0,0.0,0.0,0.0,-6.768,1.0,61.386,-55.65,5.156,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0019
-1761.836,-15.0,0.866,0.0,0.0,0.0,1.721,0.0,0.0,0.0,0.0,0.0,-1703.18,201.956,-57.394,-50.43,214.032,787.508,-98.028,-161.507,-85.803,-412.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7,0.0,-0.196,0.658,0.308,2.809,-0.092,0.0,-5.414,0.0,0.0,0.0,0.0,0.0,0.0,-7.627,1.0,62.982,-55.21,6.651,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0019
-1730.444,-15.0,0.826,0.0,0.0,0.0,1.714,0.0,0.0,0.0,0.0,0.0,-1700.685,199.455,-57.636,-51.661,242.308,788.048,-101.389,-163.611,-81.733,-411.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.499,0.0,-0.126,0.0,0.721,2.847,-2.169,0.0,-2.875,0.0,0.0,0.0,0.0,0.0,0.0,-7.101,1.0,62.125,-54.385,5.93,3.306,-411.0,-14.0,-14.0,MAL_relax_MOL_0019
-1761.8,-15.0,0.83,0.0,0.0,0.0,2.697,0.0,0.0,0.0,0.0,0.0,-1700.673,200.872,-57.252,-51.5,212.132,787.587,-98.11,-162.185,-82.167,-412.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.835,0.0,-0.31,0.0,0.559,3.547,-2.601,0.0,-2.739,0.0,0.0,0.0,0.0,0.0,0.0,-7.379,1.0,59.431,-53.618,5.508,-1.431,-411.0,-15.0,-15.0,MAL_relax_MOL_0019
-1706.418,-14.0,0.868,0.0,0.0,0.0,1.965,0.0,0.0,0.0,0.0,0.0,-1703.831,201.57,-57.518,-50.64,268.287,789.335,-98.687,-161.645,-84.119,-411.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.016,0.0,-0.16,0.676,0.466,2.814,-0.255,0.0,-3.359,0.0,0.0,0.0,0.0,0.0,0.0,-4.834,1.0,62.386,-55.622,6.503,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0019
-1709.52,-15.0,0.884,0.0,0.0,0.0,1.103,0.0,0.0,0.0,0.0,0.0,-1705.699,203.395,-57.459,-51.318,267.308,790.49,-100.276,-160.359,-86.072,-410.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.755,0.0,-0.363,0.0,0.715,4.453,-0.152,0.0,-5.565,0.0,0.0,0.0,0.0,0.0,0.0,-7.666,1.0,61.481,-54.192,5.73,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0019
-1760.554,-15.0,0.868,0.0,0.0,0.0,1.491,0.0,0.0,0.0,0.0,0.0,-1700.24,201.268,-56.976,-51.557,210.984,787.032,-93.203,-163.892,-81.829,-411.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.082,0.0,-0.238,0.0,0.441,2.962,-0.001,0.0,-2.87,0.0,0.0,0.0,0.0,0.0,0.0,-5.788,1.0,60.253,-55.493,5.69,-1.431,-411.0,-15.0,-15.0,MAL_relax_MOL_0019
-1764.636,-13.0,0.898,0.0,0.0,0.0,2.862,0.0,0.0,0.0,0.0,0.0,-1704.614,200.963,-57.942,-52.219,211.545,790.39,-105.804,-162.685,-82.507,-411.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.458,0.0,-0.09,0.0,0.62,3.451,-3.167,0.0,-0.065,0.0,0.0,0.0,0.0,0.0,0.0,-5.709,1.0,61.783,-54.523,5.503,5.078,-411.0,-15.0,-15.0,MAL_relax_MOL_0020
-1761.695,-13.0,0.866,0.0,0.0,0.0,2.496,0.0,0.0,0.0,0.0,0.0,-1704.888,201.741,-58.049,-51.53,214.309,790.835,-100.177,-160.312,-85.907,-410.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.249,0.0,-0.558,0.0,0.167,4.002,-2.889,0.0,-5.813,0.0,0.0,0.0,0.0,0.0,0.0,-11.34,1.0,62.328,-54.783,6.002,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0020
-1759.617,-13.0,0.832,0.0,0.0,0.0,2.391,0.0,0.0,0.0,0.0,0.0,-1700.54,201.687,-57.282,-49.973,210.917,787.286,-104.934,-162.814,-79.454,-411.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.428,0.0,-0.706,0.0,0.623,4.206,-2.459,0.0,-2.812,0.0,0.0,0.0,0.0,0.0,0.0,-7.576,1.0,62.893,-54.989,5.852,1.087,-410.0,-15.0,-15.0,MAL_relax_MOL_0020
-1760.757,-15.0,0.878,0.0,0.0,0.0,1.807,0.0,0.0,0.0,0.0,0.0,-1706.334,201.79,-57.91,-51.525,218.677,792.036,-104.271,-162.361,-83.798,-410.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.776,0.0,-0.207,0.0,0.595,3.829,-0.808,0.0,-2.616,0.0,0.0,0.0,0.0,0.0,0.0,-4.983,1.0,63.432,-54.426,5.94,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0020
-1751.442,-15.0,0.864,0.0,0.0,0.0,1.825,0.0,0.0,0.0,0.0,0.0,-1706.361,206.675,-57.511,-50.224,216.902,789.972,-103.288,-161.637,-77.273,-411.881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.94,0.0,-0.045,0.662,0.218,3.614,-1.85,0.0,-0.168,0.0,0.0,0.0,0.0,0.0,0.0,-3.509,1.0,63.297,-55.687,5.77,0.981,-413.0,-15.0,-15.0,MAL_relax_MOL_0020
-1756.883,-15.0,0.864,0.0,0.0,0.0,1.278,0.0,0.0,0.0,0.0,0.0,-1705.376,203.357,-57.431,-50.798,215.048,788.844,-101.369,-162.198,-79.824,-411.792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.835,0.0,0.064,0.0,0.301,2.274,-0.016,0.0,-0.122,0.0,0.0,0.0,0.0,0.0,0.0,-3.333,1.0,62.094,-55.752,7.391,1.646,-412.0,-15.0,-15.0,MAL_relax_MOL_0020
-1705.482,-15.0,0.846,0.0,0.0,0.0,1.906,0.0,0.0,0.0,0.0,0.0,-1702.605,203.303,-57.606,-51.302,266.903,787.892,-100.722,-161.163,-82.061,-410.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.649,0.0,-0.034,0.0,0.167,3.123,-0.068,0.0,-2.882,0.0,0.0,0.0,0.0,0.0,0.0,-4.342,1.0,61.152,-54.714,7.228,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0020
-1717.027,-10.0,0.87,0.0,0.0,0.0,1.895,0.0,0.0,0.0,0.0,0.0,-1699.774,199.959,-57.022,-50.96,228.947,786.979,-98.126,-162.407,-80.156,-411.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.873,0.0,-0.081,0.0,0.359,3.783,-2.133,0.0,-2.946,0.0,0.0,0.0,0.0,0.0,0.0,-7.892,1.0,63.022,-54.748,29.558,-1.431,-411.0,-14.0,-14.0,MAL_relax_MOL_0020
-1699.71,-15.0,0.9,0.0,0.0,0.0,1.197,0.0,0.0,0.0,0.0,0.0,-1705.073,201.632,-57.918,-50.878,274.865,789.697,-99.5,-160.842,-85.82,-412.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.682,0.0,-0.182,0.655,0.452,5.172,-0.057,0.0,-7.121,0.0,0.0,0.0,0.0,0.0,0.0,-7.763,1.0,63.348,-53.086,7.015,0.981,-413.0,-14.0,-14.0,MAL_relax_MOL_0020
-1707.797,-15.0,0.894,0.0,0.0,0.0,4.184,0.0,0.0,0.0,0.0,0.0,-1704.72,200.153,-57.262,-51.5,267.579,789.879,-99.762,-160.189,-83.533,-411.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.06,0.0,0.048,0.0,0.358,3.261,-0.063,0.0,-2.551,0.0,0.0,0.0,0.0,0.0,0.0,-5.008,1.0,62.058,-56.428,6.02,-0.872,-412.0,-15.0,-15.0,MAL_relax_MOL_0020
-1763.172,-14.0,0.836,0.0,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.0,-1706.142,201.736,-57.749,-51.341,215.55,790.577,-100.675,-161.668,-83.802,-413.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.652,0.0,-0.407,0.0,0.819,4.133,-2.845,0.0,-3.299,0.0,0.0,0.0,0.0,0.0,0.0,-9.251,1.0,63.061,-55.799,5.392,-0.872,-412.0,-14.0,-14.0,MAL_relax_MOL_0020
-1763.819,-15.0,0.93,0.0,0.0,0.0,3.607,0.0,0.0,0.0,0.0,0.0,-1705.993,201.861,-57.51,-50.96,211.99,791.41,-98.589,-161.229,-84.735,-412.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.903,0.0,-0.068,0.653,0.436,3.223,-0.051,0.0,-3.012,0.0,0.0,0.0,0.0,0.0,0.0,-3.723,1.0,61.156,-56.1,5.71,1.213,-413.0,-14.0,-14.0,MAL_relax_MOL_0020
